SHOT_ID,HUMAN PLAYER POSITION (X) metres,HUMAN PLAYER POSITION (Y) metres,INITITAL VELOCITY OF SHUTTELCOCK(m/s),INITIAL SHUTTELCOCK FIRING ANGLE (DEGREE),SHUTTELCOCK SLANT ANGLE TO SIDELINE(DEGREE),SHUTTLECOCK POSITIION IN AIR(X ) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
26100016,4,1,70,70,10,7.172127915,1.559331738,7.247911866
26100017,4,1,70,70,10,7.325375688,1.586353455,7.293484922
26100018,4,1,70,70,10,7.473902489,1.612542737,7.305040234
26100019,4,1,70,70,10,7.620282134,1.638353418,7.284059406
26100020,4,1,70,70,10,7.757078601,1.662474326,7.227588515
26100021,4,1,70,70,10,7.889813925,1.685879145,7.13703866
26100022,4,1,70,70,10,8.016623978,1.708239179,7.016685205
26100023,4,1,70,70,10,8.140273819,1.730041982,6.860804611
26100024,4,1,70,70,10,8.259770961,1.751112552,6.677239086
26100025,4,1,70,70,10,8.371397982,1.770795408,6.457796113
26100026,4,1,70,70,10,8.482960337,1.790466861,6.207944522
26100027,4,1,70,70,10,8.58398187,1.808279683,5.927793183
26100028,4,1,70,70,10,8.681108027,1.825405645,5.613428632
26100029,4,1,70,70,10,8.774268343,1.841832322,5.271719824
26100030,4,1,70,70,10,8.861797303,1.857266039,4.8994635
26100031,4,1,70,70,10,8.9439733,1.871755885,4.495542289
26100032,4,1,70,70,10,9.020461269,1.885242777,4.062470894
26100033,4,1,70,70,10,9.092031805,1.897862594,3.599236726
26100034,4,1,70,70,10,9.157489017,1.909404466,3.108498128
26100035,4,1,70,70,10,9.219420301,1.920324623,2.589211195
26100036,4,1,70,70,10,9.274368075,1.930013398,2.042235239
26100037,4,1,70,70,10,9.327740457,1.939424389,1.465789816
26100038,4,1,70,70,10,9.37130673,1.947106298,0.863202044
26100039,4,1,70,70,10,9.413837738,1.954605662,0.231929858
26200001,4,1,70,70,11,4.235811237,1.045837061,2.238190839
26200002,4,1,70,70,11,4.468951556,1.091154948,2.835669475
26200003,4,1,70,70,11,4.695127001,1.135119001,3.394261971
26200004,4,1,70,70,11,4.917908802,1.178423397,3.915227035
26200005,4,1,70,70,11,5.133612389,1.220351927,4.39785711
26200006,4,1,70,70,11,5.343684114,1.261185733,4.839596793
26200007,4,1,70,70,11,5.550439695,1.301374947,5.244928588
26200008,4,1,70,70,11,5.750911362,1.340342692,5.613754642
26200009,4,1,70,70,11,5.945870975,1.378239002,5.944818055
26200010,4,1,70,70,11,6.135392134,1.415078183,6.23750194
26200011,4,1,70,70,11,6.321540553,1.45126177,6.495410901
26200012,4,1,70,70,11,6.502000851,1.486339699,6.719071437
26200013,4,1,70,70,11,6.675610278,1.520085953,6.904569355
26200014,4,1,70,70,11,6.846289415,1.553262616,7.051748807
26200015,4,1,70,70,11,7.011063154,1.585291387,7.168670403
26200016,4,1,70,70,11,7.170652716,1.616312455,7.248823574
26200017,4,1,70,70,11,7.325196132,1.646352652,7.294435226
26200018,4,1,70,70,11,7.472548586,1.674995068,7.305480449
26200019,4,1,70,70,11,7.61647432,1.702971396,7.283290815
26200020,4,1,70,70,11,7.755221088,1.729941036,7.226845035
26200021,4,1,70,70,11,7.890314665,1.756200567,7.137592497
26200022,4,1,70,70,11,8.017705404,1.780962818,7.017097149
26200023,4,1,70,70,11,8.141061782,1.804940869,6.863440107
26200024,4,1,70,70,11,8.259512644,1.827965384,6.673801298
26200025,4,1,70,70,11,8.372921814,1.850009894,6.457660276
26200026,4,1,70,70,11,8.478210379,1.870475918,6.207449138
26200027,4,1,70,70,11,8.581578605,1.890568666,5.924069423
26200028,4,1,70,70,11,8.679771936,1.909655516,5.61224301
26200029,4,1,70,70,11,8.773926683,1.927957344,5.271231941
26200030,4,1,70,70,11,8.860383525,1.944762852,4.899348431
26200031,4,1,70,70,11,8.943504001,1.960919836,4.492979738
26200032,4,1,70,70,11,9.016716829,1.975150968,4.061957869
26200033,4,1,70,70,11,9.090692333,1.989530349,3.601078476
26200034,4,1,70,70,11,9.157914084,2.002596934,3.109155783
26200035,4,1,70,70,11,9.21904343,2.014479275,2.588759384
26200036,4,1,70,70,11,9.275328998,2.025420081,2.041778658
26200037,4,1,70,70,11,9.326462943,2.035359513,1.464609476
26200038,4,1,70,70,11,9.372238353,2.044257352,0.860170552
26200039,4,1,70,70,11,9.41290231,2.052161624,0.230568596
26300001,4,1,70,70,12,4.235855639,1.050132664,2.237557865
26300002,4,1,70,70,12,4.469138155,1.099718393,2.837931124
26300003,4,1,70,70,12,4.695380917,1.147807777,3.393984777
26300004,4,1,70,70,12,4.916170677,1.194738089,3.91541156
26300005,4,1,70,70,12,5.131961309,1.240605804,4.397203926
26300006,4,1,70,70,12,5.344042329,1.285685016,4.838974113
26300007,4,1,70,70,12,5.549569489,1.329371163,5.245234508
26300008,4,1,70,70,12,5.752457254,1.372496288,5.615199318
26300009,4,1,70,70,12,5.944729784,1.413365076,5.945037608
26300010,4,1,70,70,12,6.136093204,1.454040627,6.238762911
26300011,4,1,70,70,12,6.321120298,1.49336935,6.496285459
26300012,4,1,70,70,12,6.500897769,1.531582231,6.720432971
26300013,4,1,70,70,12,6.678416034,1.569314903,6.904431588
26300014,4,1,70,70,12,6.846421573,1.605025583,7.051205766
26300015,4,1,70,70,12,7.010110061,1.639818645,7.169300649
26300016,4,1,70,70,12,7.170095747,1.673824652,7.248973823
26300017,4,1,70,70,12,7.323541574,1.70644057,7.292697305
26300018,4,1,70,70,12,7.472011424,1.73799881,7.305607102
26300019,4,1,70,70,12,7.615798505,1.768561698,7.283658988
26300020,4,1,70,70,12,7.755595712,1.798276511,7.226848154
26300021,4,1,70,70,12,7.88848276,1.826522526,7.137243324
26300022,4,1,70,70,12,8.019202754,1.854307918,7.015791716
26300023,4,1,70,70,12,8.141601611,1.880324598,6.861576144
26300024,4,1,70,70,12,8.26022128,1.905537987,6.67559548
26300025,4,1,70,70,12,8.372439548,1.929390716,6.457686345
26300026,4,1,70,70,12,8.480871655,1.952438672,6.205488099
26300027,4,1,70,70,12,8.583052451,1.974157871,5.925332568
26300028,4,1,70,70,12,8.680523195,1.994875917,5.610930787
26300029,4,1,70,70,12,8.771960704,2.01431156,5.268231832
26300030,4,1,70,70,12,8.859617323,2.032943549,4.89855667
26300031,4,1,70,70,12,8.942795838,2.050623688,4.495694536
26300032,4,1,70,70,12,9.018609243,2.066738325,4.063718857
26300033,4,1,70,70,12,9.089677543,2.081844359,3.601207878
26300034,4,1,70,70,12,9.156095263,2.095961881,3.109943484
26300035,4,1,70,70,12,9.219292561,2.109394881,2.590972825
26300036,4,1,70,70,12,9.275511518,2.121344589,2.039629301
26300037,4,1,70,70,12,9.326460373,2.132174103,1.465093036
26300038,4,1,70,70,12,9.373487413,2.142170009,0.861765522
26300039,4,1,70,70,12,9.41252503,2.15046771,0.228591787
26400001,4,1,70,70,13,4.236430828,1.054584358,2.237180015
26400002,4,1,70,70,13,4.466227183,1.107637026,2.83517242
26400003,4,1,70,70,13,4.694919333,1.160434769,3.395733744
26400004,4,1,70,70,13,4.915411905,1.211339491,3.914782769
26400005,4,1,70,70,13,5.129734808,1.260819832,4.396807892
26400006,4,1,70,70,13,5.342691372,1.309984728,4.839896605
26400007,4,1,70,70,13,5.549706218,1.357777871,5.24628127
26400008,4,1,70,70,13,5.748444381,1.403660191,5.613770358
26400009,4,1,70,70,13,5.945249941,1.449096335,5.943905121
26400010,4,1,70,70,13,6.137751741,1.493538878,6.238133421
26400011,4,1,70,70,13,6.320271594,1.535676906,6.495879395
26400012,4,1,70,70,13,6.500645348,1.577319468,6.718987643
26400013,4,1,70,70,13,6.676643658,1.617951879,6.904109788
26400014,4,1,70,70,13,6.847303587,1.657351829,7.051787617
26400015,4,1,70,70,13,7.010924234,1.695126632,7.16945093
26400016,4,1,70,70,13,7.172341423,1.732392726,7.247598579
26400017,4,1,70,70,13,7.323860153,1.767373581,7.294829542
26400018,4,1,70,70,13,7.474458011,1.802141836,7.30455465
26400019,4,1,70,70,13,7.617933126,1.835265676,7.283203976
26400020,4,1,70,70,13,7.754966843,1.866902403,7.226455551
26400021,4,1,70,70,13,7.890184716,1.898119908,7.138822914
26400022,4,1,70,70,13,8.018600475,1.927767023,7.016889311
26400023,4,1,70,70,13,8.142132255,1.956286581,6.860910755
26400024,4,1,70,70,13,8.259768362,1.983445016,6.675598892
26400025,4,1,70,70,13,8.372366313,2.009440302,6.456382924
26400026,4,1,70,70,13,8.483152988,2.035017421,6.206683153
26400027,4,1,70,70,13,8.58304367,2.058079002,5.925145456
26400028,4,1,70,70,13,8.680844516,2.080658106,5.612648721
26400029,4,1,70,70,13,8.773920926,2.102146489,5.27115665
26400030,4,1,70,70,13,8.860894197,2.122225851,4.896778694
26400031,4,1,70,70,13,8.940829142,2.140680287,4.494832525
26400032,4,1,70,70,13,9.021019467,2.159193682,4.063109803
26400033,4,1,70,70,13,9.090476812,2.175229174,3.599247734
26400034,4,1,70,70,13,9.157363998,2.190671297,3.109798743
26400035,4,1,70,70,13,9.220032931,2.20513956,2.590962817
26400036,4,1,70,70,13,9.274274491,2.217662211,2.041652171
26400037,4,1,70,70,13,9.327469301,2.229943201,1.465356641
26400038,4,1,70,70,13,9.371960118,2.240214715,0.861017692
26400039,4,1,70,70,13,9.413604121,2.249828991,0.230209017
26500001,4,1,70,70,14,4.238351781,1.059427774,2.23771855
26500002,4,1,70,70,14,4.46808895,1.116707683,2.837074211
26500003,4,1,70,70,14,4.694846625,1.173244721,3.395974894
26500004,4,1,70,70,14,4.916716259,1.228563034,3.914397202
26500005,4,1,70,70,14,5.13283316,1.282447029,4.398014476
26500006,4,1,70,70,14,5.343946388,1.335083469,4.839848516
26500007,4,1,70,70,14,5.549649553,1.386371028,5.247369
26500008,4,1,70,70,14,5.750244148,1.436384878,5.613085126
26500009,4,1,70,70,14,5.943675898,1.48461283,5.946532357
26500010,4,1,70,70,14,6.137091252,1.532836694,6.238760977
26500011,4,1,70,70,14,6.321487191,1.578811765,6.494871883
26500012,4,1,70,70,14,6.501757822,1.623758281,6.717383795
26500013,4,1,70,70,14,6.677519494,1.667580588,6.903163754
26500014,4,1,70,70,14,6.848033178,1.710094424,7.053194288
26500015,4,1,70,70,14,7.010412661,1.750580177,7.167113962
26500016,4,1,70,70,14,7.169442872,1.790230861,7.24865452
26500017,4,1,70,70,14,7.323482308,1.828637206,7.292769517
26500018,4,1,70,70,14,7.472449124,1.865778805,7.305608442
26500019,4,1,70,70,14,7.618074503,1.90208729,7.284215916
26500020,4,1,70,70,14,7.756615486,1.936629437,7.228596545
26500021,4,1,70,70,14,7.891684165,1.970305841,7.138054599
26500022,4,1,70,70,14,8.019900262,2.002273704,7.017546444
26500023,4,1,70,70,14,8.141443452,2.032577825,6.861776166
26500024,4,1,70,70,14,8.257922307,2.061619265,6.673611704
26500025,4,1,70,70,14,8.37229223,2.09013489,6.456397516
26500026,4,1,70,70,14,8.47985428,2.116953121,6.207942913
26500027,4,1,70,70,14,8.583550614,2.142807521,5.925174676
26500028,4,1,70,70,14,8.681886883,2.167325506,5.613875289
26500029,4,1,70,70,14,8.771679407,2.189713297,5.268846282
26500030,4,1,70,70,14,8.860410917,2.211836547,4.897444463
26500031,4,1,70,70,14,8.942669978,2.232346034,4.495060373
26500032,4,1,70,70,14,9.018456286,2.251241683,4.061489188
26500033,4,1,70,70,14,9.091786819,2.269525039,3.598357656
26500034,4,1,70,70,14,9.15737045,2.285876874,3.111101931
26500035,4,1,70,70,14,9.218142587,2.30102907,2.58954905
26500036,4,1,70,70,14,9.27438166,2.315051046,2.04089859
26500037,4,1,70,70,14,9.325998093,2.327920468,1.466402745
26500038,4,1,70,70,14,9.371697557,2.339314624,0.862365199
26500039,4,1,70,70,14,9.413642792,2.349772745,0.229911311
26600001,4,1,70,70,15,4.236185315,1.063285664,2.239099703
26600002,4,1,70,70,15,4.466908545,1.125107768,2.837556635
26600003,4,1,70,70,15,4.694844918,1.186183135,3.394743697
26600004,4,1,70,70,15,4.916348355,1.245534802,3.914862545
26600005,4,1,70,70,15,5.134348462,1.303947754,4.39568488
26600006,4,1,70,70,15,5.343222803,1.359915465,4.840825892
26600007,4,1,70,70,15,5.550973723,1.415582157,5.244415518
26600008,4,1,70,70,15,5.748632454,1.468544654,5.61565247
26600009,4,1,70,70,15,5.94554291,1.521306652,5.944512701
26600010,4,1,70,70,15,6.137998252,1.572874905,6.239424009
26600011,4,1,70,70,15,6.320904945,1.621884606,6.496657422
26600012,4,1,70,70,15,6.500650563,1.670047299,6.719385801
26600013,4,1,70,70,15,6.674206884,1.716551575,6.902453236
26600014,4,1,70,70,15,6.846331894,1.762672332,7.054971206
26600015,4,1,70,70,15,7.011476256,1.806922631,7.169482595
26600016,4,1,70,70,15,7.169537895,1.849275119,7.249430957
26600017,4,1,70,70,15,7.324176389,1.890710379,7.293984356
26600018,4,1,70,70,15,7.474495462,1.930988253,7.304918284
26600019,4,1,70,70,15,7.617619384,1.969338192,7.284366733
26600020,4,1,70,70,15,7.756284612,2.006493428,7.2272742
26600021,4,1,70,70,15,7.889575708,2.04220867,7.140054294
26600022,4,1,70,70,15,8.017803211,2.076567126,7.017056797
26600023,4,1,70,70,15,8.141053483,2.109591937,6.860228141
26600024,4,1,70,70,15,8.259681928,2.141378333,6.674461134
26600025,4,1,70,70,15,8.372853703,2.171702618,6.455966624
26600026,4,1,70,70,15,8.480783137,2.200622223,6.207199684
26600027,4,1,70,70,15,8.583753275,2.228212988,5.926128567
26600028,4,1,70,70,15,8.682024628,2.254544718,5.61362461
26600029,4,1,70,70,15,8.773205653,2.2789766,5.27074928
26600030,4,1,70,70,15,8.862784725,2.30297924,4.896790099
26600031,4,1,70,70,15,8.941862108,2.324167961,4.496711054
26600032,4,1,70,70,15,9.019203707,2.34489158,4.0628088
26600033,4,1,70,70,15,9.091917214,2.364375106,3.601382995
26600034,4,1,70,70,15,9.157868723,2.382046759,3.109017973
26600035,4,1,70,70,15,9.219280711,2.398502052,2.589306199
26600036,4,1,70,70,15,9.275575338,2.413586151,2.039853937
26600037,4,1,70,70,15,9.326766088,2.427302672,1.46419675
26600038,4,1,70,70,15,9.374126172,2.439992768,0.859980929
26600039,4,1,70,70,15,9.413632311,2.450578406,0.229632503
26700001,4,1,70,70,16,4.238964933,1.068522092,2.239184258
26700002,4,1,70,70,16,4.466064799,1.13364193,2.836499383
26700003,4,1,70,70,16,4.694520071,1.199150426,3.394875182
26700004,4,1,70,70,16,4.915613124,1.262547839,3.915463618
26700005,4,1,70,70,16,5.132321841,1.324688063,4.397229464
26700006,4,1,70,70,16,5.343980411,1.385380181,4.838904386
26700007,4,1,70,70,16,5.550997641,1.444741417,5.245607651
26700008,4,1,70,70,16,5.748760997,1.501449147,5.614477181
26700009,4,1,70,70,16,5.946813381,1.558239754,5.945525554
26700010,4,1,70,70,16,6.136599172,1.612659954,6.238883231
26700011,4,1,70,70,16,6.319825478,1.665199252,6.494204578
26700012,4,1,70,70,16,6.502988231,1.717720326,6.716926316
26700013,4,1,70,70,16,6.676971514,1.767609229,6.903835113
26700014,4,1,70,70,16,6.847408157,1.81648115,7.053989194
26700015,4,1,70,70,16,7.01130103,1.863476676,7.170408002
26700016,4,1,70,70,16,7.171047736,1.909283306,7.249063228
26700017,4,1,70,70,16,7.326343631,1.953813688,7.295550466
26700018,4,1,70,70,16,7.47313226,1.99590465,7.306620402
26700019,4,1,70,70,16,7.617210713,2.037218481,7.282602504
26700020,4,1,70,70,16,7.755861747,2.076976026,7.22834837
26700021,4,1,70,70,16,7.889220485,2.115216028,7.137654233
26700022,4,1,70,70,16,8.017435135,2.151980987,7.015964212
26700023,4,1,70,70,16,8.142254185,2.187772274,6.861865325
26700024,4,1,70,70,16,8.260546546,2.221692063,6.675387971
26700025,4,1,70,70,16,8.373234825,2.254004907,6.457199932
26700026,4,1,70,70,16,8.479166557,2.284380342,6.207005775
26700027,4,1,70,70,16,8.584184707,2.314493812,5.926781108
26700028,4,1,70,70,16,8.681250113,2.34232687,5.612471304
26700029,4,1,70,70,16,8.775785103,2.369434342,5.272709917
26700030,4,1,70,70,16,8.861064279,2.393887752,4.897025235
26700031,4,1,70,70,16,8.941621759,2.416987238,4.494332765
26700032,4,1,70,70,16,9.020024278,2.439468798,4.06332581
26700033,4,1,70,70,16,9.092097801,2.460135548,3.599569847
26700034,4,1,70,70,16,9.158246379,2.479103348,3.111446368
26700035,4,1,70,70,16,9.217100177,2.495979403,2.587916145
26700036,4,1,70,70,16,9.275712437,2.512786198,2.040844869
26700037,4,1,70,70,16,9.325772883,2.5271408,1.465273864
26700038,4,1,70,70,16,9.372349151,2.54049633,0.862259245
26700039,4,1,70,70,16,9.414669869,2.5526316,0.229531126
26800001,4,1,70,70,17,4.236348458,1.072258975,2.237920977
26800002,4,1,70,70,17,4.467038909,1.142788124,2.836828914
26800003,4,1,70,70,17,4.693451334,1.212009349,3.395382865
26800004,4,1,70,70,17,4.913784169,1.279371857,3.915418761
26800005,4,1,70,70,17,5.132283436,1.346173787,4.397324646
26800006,4,1,70,70,17,5.342927797,1.410574231,4.840853791
26800007,4,1,70,70,17,5.548791395,1.473513049,5.246717695
26800008,4,1,70,70,17,5.749490095,1.534872799,5.615409268
26800009,4,1,70,70,17,5.945295052,1.594736382,5.945197738
26800010,4,1,70,70,17,6.136494745,1.653191994,6.237979767
26800011,4,1,70,70,17,6.32373022,1.710435624,6.495362651
26800012,4,1,70,70,17,6.501546678,1.76479957,6.720055076
26800013,4,1,70,70,17,6.675787606,1.818070368,6.903841445
26800014,4,1,70,70,17,6.846573404,1.870284827,7.052744081
26800015,4,1,70,70,17,7.010074377,1.92027209,7.168766652
26800016,4,1,70,70,17,7.170763343,1.969399638,7.248938624
26800017,4,1,70,70,17,7.323520557,2.016102205,7.293626535
26800018,4,1,70,70,17,7.473356003,2.061911498,7.306334978
26800019,4,1,70,70,17,7.615692468,2.105428122,7.283405749
26800020,4,1,70,70,17,7.756166278,2.148375276,7.227129763
26800021,4,1,70,70,17,7.891262672,2.189678388,7.138897354
26800022,4,1,70,70,17,8.018626922,2.228617547,7.015817506
26800023,4,1,70,70,17,8.142065203,2.266356417,6.863265889
26800024,4,1,70,70,17,8.259413985,2.30223354,6.674743588
26800025,4,1,70,70,17,8.372694697,2.33686693,6.456464225
26800026,4,1,70,70,17,8.47965906,2.369569217,6.208575903
26800027,4,1,70,70,17,8.580781585,2.400485476,5.926785735
26800028,4,1,70,70,17,8.680929003,2.431103614,5.613914115
26800029,4,1,70,70,17,8.773199331,2.459313484,5.271471
26800030,4,1,70,70,17,8.861545257,2.486323544,4.898179076
26800031,4,1,70,70,17,8.943754306,2.511457373,4.49558496
26800032,4,1,70,70,17,9.020431918,2.534900071,4.062039152
26800033,4,1,70,70,17,9.091148752,2.556520377,3.599180709
26800034,4,1,70,70,17,9.158958553,2.577251914,3.109759556
26800035,4,1,70,70,17,9.220551072,2.596082637,2.59090998
26800036,4,1,70,70,17,9.276106269,2.613067565,2.040498586
26800037,4,1,70,70,17,9.327017827,2.628632791,1.465261027
26800038,4,1,70,70,17,9.372311013,2.642480307,0.861174802
26800039,4,1,70,70,17,9.413186774,2.654977281,0.231898731
26900001,4,1,70,70,18,4.235952136,1.076665496,2.238246659
26900002,4,1,70,70,18,4.468850997,1.152338924,2.837400112
26900003,4,1,70,70,18,4.695438025,1.225961512,3.395895319
26900004,4,1,70,70,18,4.91696312,1.297939378,3.915618736
26900005,4,1,70,70,18,5.131847717,1.367759616,4.396195095
26900006,4,1,70,70,18,5.344200967,1.43675737,4.842041341
26900007,4,1,70,70,18,5.548321095,1.50308002,5.24513616
26900008,4,1,70,70,18,5.748592211,1.56815205,5.612835454
26900009,4,1,70,70,18,5.944442739,1.631787744,5.943604835
26900010,4,1,70,70,18,6.136895034,1.694319285,6.239121507
26900011,4,1,70,70,18,6.320630952,1.754018704,6.497490079
26900012,4,1,70,70,18,6.500869705,1.812581825,6.718363656
26900013,4,1,70,70,18,6.675113119,1.869196942,6.90315762
26900014,4,1,70,70,18,6.848145762,1.925418656,7.053958046
26900015,4,1,70,70,18,7.010472773,1.978161899,7.168737535
26900016,4,1,70,70,18,7.17098632,2.030315912,7.248187037
26900017,4,1,70,70,18,7.325480313,2.080514053,7.294637319
26900018,4,1,70,70,18,7.473707174,2.12867588,7.304807456
26900019,4,1,70,70,18,7.615715007,2.174817022,7.281807906
26900020,4,1,70,70,18,7.755457694,2.220222173,7.226442135
26900021,4,1,70,70,18,7.890853391,2.264214902,7.138497507
26900022,4,1,70,70,18,8.017248284,2.305283092,7.015501728
26900023,4,1,70,70,18,8.140081414,2.345193995,6.860684127
26900024,4,1,70,70,18,8.260424129,2.384295714,6.676738063
26900025,4,1,70,70,18,8.373883281,2.421160827,6.458601007
26900026,4,1,70,70,18,8.481105696,2.455999502,6.207142956
26900027,4,1,70,70,18,8.583337011,2.489216469,5.925569804
26900028,4,1,70,70,18,8.680913104,2.520920864,5.613731185
26900029,4,1,70,70,18,8.772834495,2.550787934,5.270644072
26900030,4,1,70,70,18,8.859395938,2.578913452,4.898532723
26900031,4,1,70,70,18,8.941415433,2.605563202,4.49464958
26900032,4,1,70,70,18,9.019547302,2.630949785,4.061851976
26900033,4,1,70,70,18,9.093580805,2.655004728,3.602374123
26900034,4,1,70,70,18,9.157852053,2.675887722,3.109055242
26900035,4,1,70,70,18,9.219736919,2.695995334,2.590963791
26900036,4,1,70,70,18,9.276058341,2.714295273,2.04229837
26900037,4,1,70,70,18,9.325375659,2.730319442,1.466664115
26900038,4,1,70,70,18,9.373547893,2.745971549,0.860670992
26900039,4,1,70,70,18,9.413904917,2.759084341,0.229039598
27000001,4,1,70,70,19,4.237327779,1.081718508,2.238529722
27000002,4,1,70,70,19,4.466371177,1.160584474,2.834702379
27000003,4,1,70,70,19,4.696062124,1.23967341,3.395938715
27000004,4,1,70,70,19,4.917300377,1.315851849,3.915880896
27000005,4,1,70,70,19,5.131753457,1.389693967,4.397233581
27000006,4,1,70,70,19,5.343747079,1.462689225,4.840429144
27000007,4,1,70,70,19,5.551438389,1.534203078,5.247107233
27000008,4,1,70,70,19,5.749982867,1.602567424,5.613122095
27000009,4,1,70,70,19,5.946461053,1.670220289,5.945520617
27000010,4,1,70,70,19,6.1363662,1.735609875,6.239440832
27000011,4,1,70,70,19,6.322808861,1.799807231,6.497107873
27000012,4,1,70,70,19,6.501815179,1.86144405,6.71917699
27000013,4,1,70,70,19,6.676667752,1.921650619,6.903957221
27000014,4,1,70,70,19,6.84535003,1.979732585,7.054455762
27000015,4,1,70,70,19,7.010358099,2.036549419,7.170046606
27000016,4,1,70,70,19,7.170302535,2.091622705,7.248410986
27000017,4,1,70,70,19,7.322910092,2.144169701,7.293160936
27000018,4,1,70,70,19,7.471988357,2.195501464,7.305366267
27000019,4,1,70,70,19,7.617027765,2.245442538,7.281809866
27000020,4,1,70,70,19,7.755580853,2.293150192,7.226940576
27000021,4,1,70,70,19,7.888631378,2.338963161,7.138170329
27000022,4,1,70,70,19,8.017827683,2.383449017,7.017213102
27000023,4,1,70,70,19,8.142268289,2.426297354,6.861430532
27000024,4,1,70,70,19,8.258144634,2.466196779,6.675497664
27000025,4,1,70,70,19,8.373777987,2.506012535,6.456237432
27000026,4,1,70,70,19,8.482305123,2.543381425,6.20556498
27000027,4,1,70,70,19,8.581618616,2.577577803,5.92491192
27000028,4,1,70,70,19,8.68251985,2.612320884,5.615398465
27000029,4,1,70,70,19,8.773245849,2.643560351,5.272064892
27000030,4,1,70,70,19,8.862347173,2.674240397,4.898379366
27000031,4,1,70,70,19,8.942534417,2.701851079,4.494907045
27000032,4,1,70,70,19,9.019688185,2.728417252,4.060813405
27000033,4,1,70,70,19,9.09165771,2.753198347,3.599635398
27000034,4,1,70,70,19,9.158409983,2.776182998,3.108288504
27000035,4,1,70,70,19,9.217512303,2.796533558,2.589917999
27000036,4,1,70,70,19,9.277241104,2.817099834,2.041644
27000037,4,1,70,70,19,9.326293677,2.833989989,1.46592501
27000038,4,1,70,70,19,9.373037672,2.850085238,0.861602101
27000039,4,1,70,70,19,9.410876369,2.863114146,0.23073774
27100001,4,1,70,70,20,4.237726,1.086525188,2.237244634
27100002,4,1,70,70,20,4.468135169,1.170387267,2.837406355
27100003,4,1,70,70,20,4.694694629,1.252848167,3.395332492
27100004,4,1,70,70,20,4.915631354,1.333262558,3.916588923
27100005,4,1,70,70,20,5.134805051,1.41303526,4.398014551
27100006,4,1,70,70,20,5.344517748,1.48936444,4.839828129
27100007,4,1,70,70,20,5.550176979,1.564218278,5.245672685
